Datum,Typ,Uppgift,#M,,,#O,,,SL
2020-11-26 08:43:56,create,3a - uppgift 1,0,,,0,,,0m 2.9s
2020-11-26 08:42:57,create,3a - uppgift 7,2,,,6,,,0m 50.1s
2020-11-26 08:42:36,create,3a - uppgift 6,1,,,3,,,0m 14.7s
2020-11-26 08:40:32,create,3a - uppgift 4,2,,,6,,,2m 1.9s
2020-11-26 08:39:54,create,3a - uppgift 9,1,,,3,,,0m 36.0s
2020-11-26 08:39:16,create,3a - uppgift 8,1,,,3,,,0m 34.3s
2020-11-26 08:38:49,create,3b - uppgift 3,0,,,0,,,0m 8.3s
2020-11-26 08:38:18,create,3a - uppgift 3,1,,,3,,,0m 19.6s
2020-11-25 09:33:26,create,2 - uppgift 6,0,,,0,,,0m 0.6s
2020-11-25 09:30:10,create,2 - uppgift 1,15,,,30,,,3m 14.2s
2020-11-25 09:29:11,create,1 - uppgift 6,2,,,2,,,0m 29.0s
2020-11-25 09:28:08,create,1 - uppgift 7,3,,,3,,,0m 54.9s
2020-11-25 09:27:06,create,1 - uppgift 5,2,,,2,,,1m 0.1s
2020-11-25 09:26:42,create,1 - uppgift 3,3,,,3,,,0m 18.1s
2020-11-25 09:23:52,create,1 - uppgift 7,11,,,11,,,2m 47.8s
2020-11-25 09:23:11,create,1 - uppgift 3,3,,,3,,,0m 34.1s
2020-11-25 09:22:26,create,1 - uppgift 5,1,,,1,,,0m 43.7s
2020-11-25 09:22:18,create,1 - uppgift 4,1,,,1,,,0m 4.0s
2020-11-25 09:21:55,create,1 - uppgift 6,3,,,3,,,0m 21.6s
2020-11-25 09:21:45,create,2 - uppgift 4,0,,,0,,,0m 4.8s
2020-11-25 09:20:25,create,2 - uppgift 6,7,,,14,,,1m 17.5s
2020-11-25 09:20:11,create,2 - uppgift 4,1,,,2,,,0m 9.1s
2020-11-25 09:20:08,create,2 - uppgift 3,0,,,0,,,0m 1.6s
2020-11-25 09:18:46,create,2 - uppgift 3,6,,,12,,,1m 19.2s
2020-11-25 09:17:07,create,2 - uppgift 4,6,,,12,,,1m 28.5s
2020-11-25 09:15:41,create,2 - uppgift 5,3,,,6,,,1m 25.0s
2020-11-25 09:15:38,create,2 - uppgift 1,0,,,0,,,0m 1.3s
2020-11-25 09:15:22,create,2 - uppgift 6,1,,,2,,,0m 13.4s
2020-11-25 09:13:52,create,2 - uppgift 1,3,,,6,,,0m 38.3s
2020-11-25 09:11:53,create,2 - uppgift 5,8,,,16,,,1m 56.3s
2020-11-25 09:10:01,create,2 - uppgift 6,7,,,14,,,1m 48.6s
2020-11-25 09:09:39,create,1 - uppgift 6,3,,,3,,,0m 18.0s
2020-11-25 09:09:10,create,1 - uppgift 5,4,,,4,,,0m 24.9s
2020-11-25 09:09:07,create,1 - uppgift 1,0,,,0,,,0m 1.9s
2020-11-25 09:09:04,create,1 - uppgift 4,0,,,0,,,0m 1.7s
2020-11-25 09:08:40,create,1 - uppgift 3,3,,,3,,,0m 19.2s
2020-11-25 09:07:53,create,1 - uppgift 3,2,,,2,,,0m 43.4s
2020-11-25 09:06:51,create,1 - uppgift 4,4,,,4,,,0m 55.0s
2020-11-25 09:06:27,create,1 - uppgift 1,2,,,2,,,0m 16.4s
2020-11-23 08:59:09,create,2 - uppgift 3,5,,,10,,,2m 8.4s
2020-11-23 08:59:06,create,2 - uppgift 1,0,,,0,,,0m 1.5s
2020-11-23 08:57:25,create,2 - uppgift 5,7,,,14,,,1m 37.3s
2020-11-23 08:57:22,create,2 - uppgift 1,0,,,0,,,0m 1.5s
2020-11-23 08:54:26,create,2 - uppgift 1,7,,,14,,,2m 52.7s
2020-11-23 08:53:03,create,2 - uppgift 6,7,,,14,,,1m 21.2s
2020-11-23 08:52:05,create,1 - uppgift 6,5,,,5,,,0m 51.5s
2020-11-23 08:50:42,create,1 - uppgift 7,10,,,10,,,1m 20.3s
2020-11-23 08:50:37,create,1 - uppgift 4,0,,,0,,,0m 2.2s
2020-11-23 08:50:28,create,1 - uppgift 3,1,,,1,,,0m 6.6s
2020-11-23 08:50:22,create,1 - uppgift 1,0,,,0,,,0m 2.2s
2020-11-23 08:49:50,create,1 - uppgift 1,3,,,3,,,0m 27.3s
2020-11-23 08:49:26,create,1 - uppgift 5,3,,,3,,,0m 22.9s
2020-11-23 08:49:10,create,1 - uppgift 2,1,,,1,,,0m 8.4s
2020-11-23 08:48:32,create,1 - uppgift 3,2,,,2,,,0m 31.2s
2020-11-23 08:47:12,create,1 - uppgift 1,3,,,3,,,1m 18.3s
2020-11-23 08:46:17,create,1 - uppgift 5,5,,,5,,,0m 53.7s
2020-11-20 09:12:35,create,2 - uppgift 2,7,,,14,,,1m 33.7s
2020-11-20 09:12:27,create,2 - uppgift 5,0,,,0,,,0m 4.5s
2020-11-20 09:10:41,create,2 - uppgift 3,9,,,18,,,1m 40.4s
2020-11-20 09:10:07,create,2 - uppgift 1,2,,,4,,,0m 31.4s
2020-11-20 09:08:53,create,2 - uppgift 6,2,,,4,,,1m 12.2s
2020-11-20 09:07:31,create,2 - uppgift 2,5,,,10,,,1m 16.5s
2020-11-20 09:06:05,create,1 - uppgift 4,4,,,4,,,1m 19.9s
2020-11-20 09:05:37,create,1 - uppgift 2,1,,,1,,,0m 25.5s
2020-11-20 09:03:36,create,1 - uppgift 7,8,,,8,,,0m 45.2s
2020-11-20 09:03:07,create,1 - uppgift 6,3,,,3,,,0m 23.0s
2020-11-20 09:02:43,create,1 - uppgift 2,2,,,2,,,0m 17.5s
2020-11-20 09:02:38,create,1 - uppgift 1,0,,,0,,,0m 1.1s
2020-11-20 09:01:30,create,1 - uppgift 1,1,,,1,,,1m 6.1s
2020-11-20 09:00:58,create,1 - uppgift 6,3,,,3,,,0m 28.7s
2020-11-20 08:59:33,create,1 - uppgift 1,1,,,1,,,0m 47.7s
2020-11-20 08:58:41,create,1 - uppgift 5,5,,,5,,,0m 49.0s
2020-11-20 08:58:21,create,1 - uppgift 3,2,,,2,,,0m 14.3s
2020-11-20 08:57:37,create,1 - uppgift 4,4,,,4,,,0m 40.6s
2020-11-20 08:56:58,create,1 - uppgift 1,2,,,2,,,0m 36.3s
2020-11-19 08:36:26,create,2 - uppgift 1,4,,,8,,,1m 7.9s
2020-11-19 08:31:12,create,2 - uppgift 5,13,,,26,,,5m 10.3s
2020-11-19 08:30:53,create,2 - uppgift 3,1,,,2,,,0m 14.9s
2020-11-19 08:30:22,create,2 - uppgift 1,1,,,2,,,0m 28.4s
2020-11-19 08:28:24,create,2 - uppgift 4,4,,,8,,,1m 22.7s
2020-11-19 08:26:54,create,2 - uppgift 3,6,,,12,,,1m 27.4s
2020-11-19 08:25:37,create,2 - uppgift 6,5,,,10,,,1m 14.8s
2020-11-19 08:24:57,create,1 - uppgift 5,3,,,3,,,0m 33.2s
2020-11-19 08:24:38,create,1 - uppgift 2,1,,,1,,,0m 17.7s
2020-11-19 08:24:23,create,1 - uppgift 3,1,,,1,,,0m 12.5s
2020-11-19 08:24:00,create,1 - uppgift 4,3,,,3,,,0m 21.5s
2020-11-19 08:23:26,create,1 - uppgift 1,3,,,3,,,0m 32.1s
2020-11-18 08:46:33,create,2 - uppgift 5,16,,,32,,,5m 28.2s
2020-11-18 08:46:15,create,2 - uppgift 1,2,,,4,,,0m 16.5s
2020-11-18 08:46:13,create,2 - uppgift 2,0,,,0,,,0m 1.7s
2020-11-18 08:45:56,create,2 - uppgift 3,1,,,2,,,0m 14.9s
2020-11-18 08:43:56,create,2 - uppgift 5,6,,,12,,,1m 57.7s
2020-11-18 08:42:26,create,2 - uppgift 4,4,,,8,,,1m 28.7s
2020-11-18 08:42:20,create,2 - uppgift 1,0,,,0,,,0m 4.1s
2020-11-18 08:41:02,create,2 - uppgift 1,5,,,10,,,1m 15.9s
2020-11-18 08:39:44,create,2 - uppgift 5,7,,,14,,,1m 12.9s
2020-11-18 08:39:35,create,2 - uppgift 3,1,,,2,,,0m 4.8s
2020-11-18 08:37:48,create,2 - uppgift 3,8,,,16,,,1m 43.2s
2020-11-18 08:37:01,create,2 - uppgift 2,3,,,6,,,0m 44.6s
2020-11-17 08:57:55,create,1 - uppgift 1,2,,,2,,,0m 27.3s
2020-11-17 08:57:22,create,1 - uppgift 2,3,,,3,,,0m 30.9s
2020-11-17 08:56:38,create,1 - uppgift 5,1,,,1,,,0m 26.6s
2020-11-17 08:55:55,create,1 - uppgift 3,2,,,2,,,0m 40.0s
2020-11-17 08:54:24,create,1 - uppgift 4,11,,,11,,,1m 29.1s
2020-11-17 08:52:06,create,2 - uppgift 4,10,,,20,,,2m 1.3s
2020-11-17 08:47:48,create,2 - uppgift 2,10,,,20,,,4m 9.7s
2020-11-17 08:46:43,create,2 - uppgift 1,4,,,8,,,1m 4.0s
2020-11-17 08:45:30,create,2 - uppgift 6,7,,,14,,,1m 10.1s
2020-11-17 08:44:36,create,1 - uppgift 5,6,,,6,,,0m 42.9s
2020-11-17 08:44:22,create,1 - uppgift 1,1,,,1,,,0m 11.8s
2020-11-17 08:44:07,create,1 - uppgift 2,2,,,2,,,0m 10.0s
2020-11-16 08:55:30,create,1 - uppgift 4,3,,,3,,,0m 50.1s
2020-11-16 08:54:30,create,1 - uppgift 6,5,,,5,,,0m 56.5s
2020-11-16 08:53:54,create,1 - uppgift 5,4,,,4,,,0m 34.3s
2020-11-16 08:53:43,create,1 - uppgift 5,1,,,1,,,0m 9.0s
2020-11-16 08:53:00,create,1 - uppgift 5,3,,,3,,,0m 36.4s
2020-11-16 08:52:20,create,1 - uppgift 3,2,,,2,,,0m 31.6s
2020-11-16 08:51:14,create,1 - uppgift 2,2,,,2,,,0m 29.8s
2020-11-16 08:49:54,create,2 - uppgift 4,4,,,8,,,0m 59.0s
2020-11-16 08:49:16,create,2 - uppgift 5,1,,,2,,,0m 36.4s
2020-11-16 08:48:33,create,2 - uppgift 1,2,,,4,,,0m 38.8s
2020-11-16 08:47:01,create,2 - uppgift 5,6,,,12,,,1m 23.6s
2020-11-16 08:46:14,create,2 - uppgift 6,2,,,4,,,0m 46.2s
2020-11-16 08:45:15,create,2 - uppgift 3,4,,,8,,,0m 57.0s
2020-11-16 08:44:22,create,2 - uppgift 4,4,,,8,,,0m 51.2s
2020-11-16 08:43:51,create,2 - uppgift 6,3,,,6,,,0m 29.7s
2020-11-16 08:43:34,create,1 - uppgift 1,1,,,1,,,0m 13.1s
2020-11-13 08:51:03,create,2 - uppgift 5,5,,,10,,,1m 26.3s
2020-11-13 08:50:06,create,1 - uppgift 1,4,,,4,,,0m 39.5s
2020-11-13 08:49:40,create,1 - uppgift 5,2,,,2,,,0m 24.6s
2020-11-13 08:49:30,create,1 - uppgift 6,1,,,1,,,0m 9.3s
2020-11-13 08:46:51,create,1 - uppgift 6,14,,,14,,,2m 34.9s
2020-11-13 08:45:37,create,2 - uppgift 5,3,,,6,,,0m 54.1s
2020-11-13 08:44:27,create,2 - uppgift 6,6,,,12,,,1m 8.9s
2020-11-13 08:43:50,create,1 - uppgift 4,4,,,4,,,0m 28.9s
2020-11-13 08:42:43,create,1 - uppgift 3,6,,,6,,,1m 4.2s
2020-11-13 08:41:50,create,1 - uppgift 2,4,,,4,,,0m 52.5s
2020-11-12 08:52:14,create,2 - uppgift 5,9,,,18,,,2m 53.0s
2020-11-12 08:50:48,create,2 - uppgift 6,5,,,10,,,1m 24.2s
2020-11-12 08:49:46,create,1 - uppgift 6,3,,,3,,,0m 29.4s
2020-11-12 08:49:06,create,1 - uppgift 6,3,,,3,,,0m 30.7s
2020-11-12 08:48:44,create,1 - uppgift 4,2,,,2,,,0m 19.7s
2020-11-12 08:48:17,create,1 - uppgift 3,3,,,3,,,0m 24.5s
2020-11-12 08:46:26,create,1 - uppgift 5,8,,,8,,,1m 48.3s
2020-11-12 08:44:34,create,1 - uppgift 2,4,,,4,,,1m 35.4s
